cell_id,family,version,method_id,method_label,variant,epoch,global_step,checkpoint_sha256,score_mode,score_label,success_count,episode_count,success_rate,success_rate_percent,training_seed,planning_seed,selection_sha256,action_normalization_sha256,training_commit,evaluation_commit,planning_horizon,g_first_weight,status,comparison_role,source_kind,source_path,source_results_sha256,source_protocol_sha256,outcomes_sha256
epoch_sweep_new_scores__v2_ema_sg__e05__g1__f_plus_g_first,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_g1,V2-EMA-SG-G1 Coupled Hybrid Neighbor Action Advantage,g1,5,63980,bb7b27f86596a6d3150874c29dcf0a65798ff2580d3eb2925c7c4c36f2e300ff,f_plus_g_first,F+G First (alpha=0.25),18,50,0.36,36.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,,0.25,VERIFIED,epoch_sweep_new_scores,prior_fail_closed_reconciliation_ledger,/Users/wangjie/.codex/.chatgpt-projects/g-p-6a705f86be8c81919015a3f08810936a/tmp/v1-action-encoder-b47bd53/reports/artifacts/actor_free_td_lewm_complete_cube_seed3072/sources/v2_ema_new_scores_96_plus_36/reconciliation_ledger.json,b7e4fe38b6528e0f84941f3562f84bdad21ca8b1ae91daa3582ffe3757a85f10,586a0242a8891868b4f7b3c84eb5b72a7abbb12d4a2976d776b2eb35fe2f0e77,e3ad0932d834cd43f23d1911f3e3d7ccface738ccbdcee21f84a419a43bd3f54
epoch_sweep_new_scores__v2_ema_sg__e05__g1__g_only_f_rollout_mean,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_g1,V2-EMA-SG-G1 Coupled Hybrid Neighbor Action Advantage,g1,5,63980,bb7b27f86596a6d3150874c29dcf0a65798ff2580d3eb2925c7c4c36f2e300ff,g_only_f_rollout_mean,Mean-Q over F rollout,15,50,0.3,30.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,,,VERIFIED,epoch_sweep_new_scores,prior_fail_closed_reconciliation_ledger,/Users/wangjie/.codex/.chatgpt-projects/g-p-6a705f86be8c81919015a3f08810936a/tmp/v1-action-encoder-b47bd53/reports/artifacts/actor_free_td_lewm_complete_cube_seed3072/sources/v2_ema_new_scores_96_plus_36/reconciliation_ledger.json,47d42a48be57e98459d67a762788a2811418ea4f32440de00e554c314de2e6d9,16351b6a583b67fa6a0f0533122f3ad7dc6655c792794432fcf524208a651e67,bd40133f4e6ddb21ac606fb4fb317d4374fe1773e9ec3e21a0a6adb8d1b1fddc
epoch_sweep_new_scores__v2_ema_sg__e05__g2__f_plus_g_first,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_g2,V2-EMA-SG-G2 Coupled Hybrid Prefix-Mean Advantage,g2,5,63980,ff090c445391f6c0cb54e016081b6cd86b3a920d88763c56093efaaf2d29e142,f_plus_g_first,F+G First (alpha=0.25),18,50,0.36,36.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,,0.25,VERIFIED,epoch_sweep_new_scores,prior_fail_closed_reconciliation_ledger,/Users/wangjie/.codex/.chatgpt-projects/g-p-6a705f86be8c81919015a3f08810936a/tmp/v1-action-encoder-b47bd53/reports/artifacts/actor_free_td_lewm_complete_cube_seed3072/sources/v2_ema_new_scores_96_plus_36/reconciliation_ledger.json,9c9eb7c70855fa35ff0a19988d61dc85151a97952c9beae38db31da5bab3ffc6,8ec182049d545bf4ad80076c3ea89fcb03ae6d7bab1fb3af5a67063c097652c7,7fe87bda197aa2727158d9563201b02e007194041ecd71bcc377af2aecf4c5ec
epoch_sweep_new_scores__v2_ema_sg__e05__g2__g_only_f_rollout_mean,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_g2,V2-EMA-SG-G2 Coupled Hybrid Prefix-Mean Advantage,g2,5,63980,ff090c445391f6c0cb54e016081b6cd86b3a920d88763c56093efaaf2d29e142,g_only_f_rollout_mean,Mean-Q over F rollout,16,50,0.32,32.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,,,VERIFIED,epoch_sweep_new_scores,prior_fail_closed_reconciliation_ledger,/Users/wangjie/.codex/.chatgpt-projects/g-p-6a705f86be8c81919015a3f08810936a/tmp/v1-action-encoder-b47bd53/reports/artifacts/actor_free_td_lewm_complete_cube_seed3072/sources/v2_ema_new_scores_96_plus_36/reconciliation_ledger.json,065e6b8b960526b3959dacbfc2a7b27439910058491f8b74fbddedc214fdc742,85bbc7ac9cebc1c7263bb605f45c4870ac98078c1460514b0634b2985cc3c15d,dd62f550f3919336cde0904f517c7be6f17afc94ea5996c4ed1919d0c6c0be1a
epoch_sweep_new_scores__v2_ema_sg__e05__g3__f_plus_g_first,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_g3,V2-EMA-SG-G3 Coupled Hybrid Prefix-Marginal Advantage,g3,5,63980,d3de2af3c916497b93c10c91b9df428a1c016efba45f9e4610f790dce1bb39c4,f_plus_g_first,F+G First (alpha=0.25),17,50,0.34,34.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,,0.25,VERIFIED,epoch_sweep_new_scores,prior_fail_closed_reconciliation_ledger,/Users/wangjie/.codex/.chatgpt-projects/g-p-6a705f86be8c81919015a3f08810936a/tmp/v1-action-encoder-b47bd53/reports/artifacts/actor_free_td_lewm_complete_cube_seed3072/sources/v2_ema_new_scores_96_plus_36/reconciliation_ledger.json,4f274bcce7715578847acbf5363c0952d11539779dee2e3ce2b2f5d8c219b41a,e71e06546d60ac655c90f67589f1080aa4c35c04ccd228af12a126da7f60887e,ac6b4629712ae9468b960b6350f60a18a906c81dbf253ae0c2e7f1adac7f83fe
epoch_sweep_new_scores__v2_ema_sg__e05__g3__g_only_f_rollout_mean,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_g3,V2-EMA-SG-G3 Coupled Hybrid Prefix-Marginal Advantage,g3,5,63980,d3de2af3c916497b93c10c91b9df428a1c016efba45f9e4610f790dce1bb39c4,g_only_f_rollout_mean,Mean-Q over F rollout,17,50,0.34,34.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,,,VERIFIED,epoch_sweep_new_scores,prior_fail_closed_reconciliation_ledger,/Users/wangjie/.codex/.chatgpt-projects/g-p-6a705f86be8c81919015a3f08810936a/tmp/v1-action-encoder-b47bd53/reports/artifacts/actor_free_td_lewm_complete_cube_seed3072/sources/v2_ema_new_scores_96_plus_36/reconciliation_ledger.json,7f3391e887393add4c2aca6da3bf326721be10abe5336ec36e89bc90b07c8a8b,1a75c7e66af7983d4f8e4dcad9f843ccc9b1377e5500370d1efa9f92f052448a,213a7d5729ff22c8aceb1a51b52a8f7f3fabf28b65b8cb4538d3a40fda71ceb7
epoch_sweep_new_scores__v2_ema_sg__e06__c__f_plus_g_first,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_c,V2-EMA-SG-C Coupled Hybrid Goal-Projected TD,c,6,76776,e7902482da1b024b239de761a1c75bb9659395771537fad98c0449a0b543993b,f_plus_g_first,F+G First (alpha=0.25),20,50,0.4,40.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,,0.25,VERIFIED,epoch_sweep_new_scores,prior_fail_closed_reconciliation_ledger,/Users/wangjie/.codex/.chatgpt-projects/g-p-6a705f86be8c81919015a3f08810936a/tmp/v1-action-encoder-b47bd53/reports/artifacts/actor_free_td_lewm_complete_cube_seed3072/sources/v2_ema_new_scores_96_plus_36/reconciliation_ledger.json,8a8a6c15b9eab8ef6d308923e32fcaade7cf61c838613604bc04445dd2496d7f,c9df2e6e552e1070f2f6d34ddd5b1be1e97d534d7e7a00aafa43fc5c6e021f35,15d8005b507a6d42b576f848a724cdf2853aa3d8ba4b41fe0fa3ed8dce5d2596
epoch_sweep_new_scores__v2_ema_sg__e06__c__g_only_f_rollout_mean,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_c,V2-EMA-SG-C Coupled Hybrid Goal-Projected TD,c,6,76776,e7902482da1b024b239de761a1c75bb9659395771537fad98c0449a0b543993b,g_only_f_rollout_mean,Mean-Q over F rollout,17,50,0.34,34.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,,,VERIFIED,epoch_sweep_new_scores,prior_fail_closed_reconciliation_ledger,/Users/wangjie/.codex/.chatgpt-projects/g-p-6a705f86be8c81919015a3f08810936a/tmp/v1-action-encoder-b47bd53/reports/artifacts/actor_free_td_lewm_complete_cube_seed3072/sources/v2_ema_new_scores_96_plus_36/reconciliation_ledger.json,6e49d5ac4d9f5b21e087bf6f2d105b082d90adb7837af86ed54d9fda423635e3,e1ffd65d9456dadc67638e2dc6ebe74fb5bcd7acf39faaf4b436547974bcb44a,25e5429b08736adde2fa8fcc3afa6ae49f775ab3db10671e46b4ff803d7dffe1
epoch_sweep_new_scores__v2_ema_sg__e06__d__f_plus_g_first,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_d,V2-EMA-SG-D Coupled Hybrid Goal-Value Weighted TD,d,6,76776,3789170c47961f0c88d6fdd02bfbbe932c97b34a3b4826f21b588aab1d391329,f_plus_g_first,F+G First (alpha=0.25),16,50,0.32,32.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,,0.25,VERIFIED,epoch_sweep_new_scores,prior_fail_closed_reconciliation_ledger,/Users/wangjie/.codex/.chatgpt-projects/g-p-6a705f86be8c81919015a3f08810936a/tmp/v1-action-encoder-b47bd53/reports/artifacts/actor_free_td_lewm_complete_cube_seed3072/sources/v2_ema_new_scores_96_plus_36/reconciliation_ledger.json,252530c9f0f37104cc8f520163ab0c0c17c01c9b32aedd4d44c867f59e471beb,2108cf3f91d69f04b2a50ac9ab193da35c37b541cb25db4b4db02d71ab9aa444,53d1f865567a9ce1b0f77529743ffdfc28f00a964beab454325d977f2209afe8
epoch_sweep_new_scores__v2_ema_sg__e06__d__g_only_f_rollout_mean,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_d,V2-EMA-SG-D Coupled Hybrid Goal-Value Weighted TD,d,6,76776,3789170c47961f0c88d6fdd02bfbbe932c97b34a3b4826f21b588aab1d391329,g_only_f_rollout_mean,Mean-Q over F rollout,20,50,0.4,40.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,,,VERIFIED,epoch_sweep_new_scores,prior_fail_closed_reconciliation_ledger,/Users/wangjie/.codex/.chatgpt-projects/g-p-6a705f86be8c81919015a3f08810936a/tmp/v1-action-encoder-b47bd53/reports/artifacts/actor_free_td_lewm_complete_cube_seed3072/sources/v2_ema_new_scores_96_plus_36/reconciliation_ledger.json,9b923e28be0dcc0ceb635f689e4a4e5f595a1e19e8a9d9156ab1ac3cadc2ddab,9dd4d88c2acbc15de43d124814998686402dd70230c1916e6a27d8ea2dcea1a8,406825db97ec86534e06d62e9a240438623f3c2eea1fab58238d533e1d84005d
epoch_sweep_new_scores__v2_ema_sg__e06__f__f_plus_g_first,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_f,V2-EMA-SG-F Coupled Hybrid Same-Future Advantage,f,6,76776,fafdb0e8f1f0f11048c5aea8e95b52e2b55aa0087e29fd44a51c11b964b0f326,f_plus_g_first,F+G First (alpha=0.25),21,50,0.42,42.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,,0.25,VERIFIED,epoch_sweep_new_scores,prior_fail_closed_reconciliation_ledger,/Users/wangjie/.codex/.chatgpt-projects/g-p-6a705f86be8c81919015a3f08810936a/tmp/v1-action-encoder-b47bd53/reports/artifacts/actor_free_td_lewm_complete_cube_seed3072/sources/v2_ema_new_scores_96_plus_36/reconciliation_ledger.json,d5ed1787df7730b81345c9edd22536a5a7d519c0510a719d282547fa309a5a30,349c0873f88ecc61f08193749edd27fd31d8fd1c24e4d68dc28c4adf71b5db0a,abd8a40f39bc1b431f8a9901163381bf9e24a6b98517c8ea32ea195326714c7e
epoch_sweep_new_scores__v2_ema_sg__e06__f__g_only_f_rollout_mean,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_f,V2-EMA-SG-F Coupled Hybrid Same-Future Advantage,f,6,76776,fafdb0e8f1f0f11048c5aea8e95b52e2b55aa0087e29fd44a51c11b964b0f326,g_only_f_rollout_mean,Mean-Q over F rollout,22,50,0.44,44.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,,,VERIFIED,epoch_sweep_new_scores,prior_fail_closed_reconciliation_ledger,/Users/wangjie/.codex/.chatgpt-projects/g-p-6a705f86be8c81919015a3f08810936a/tmp/v1-action-encoder-b47bd53/reports/artifacts/actor_free_td_lewm_complete_cube_seed3072/sources/v2_ema_new_scores_96_plus_36/reconciliation_ledger.json,e80875dce4053d1aa2ecabaa2502d8649f6defab168209f88f2c2b630d4746a9,4a7d1177ba7e55fa3927d021ae68735288119ad17ec69d2ac64cec1dbaafce7c,75759a6901a51733343d47d8ec36cf212194d4f60a9c795acde05d438eb784b6
epoch_sweep_new_scores__v2_ema_sg__e06__g1__f_plus_g_first,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_g1,V2-EMA-SG-G1 Coupled Hybrid Neighbor Action Advantage,g1,6,76776,4c67445c146c4b5bbeab6616b23627292f8cae02030ad14edc50b83a2bc386e0,f_plus_g_first,F+G First (alpha=0.25),15,50,0.3,30.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,,0.25,VERIFIED,epoch_sweep_new_scores,prior_fail_closed_reconciliation_ledger,/Users/wangjie/.codex/.chatgpt-projects/g-p-6a705f86be8c81919015a3f08810936a/tmp/v1-action-encoder-b47bd53/reports/artifacts/actor_free_td_lewm_complete_cube_seed3072/sources/v2_ema_new_scores_96_plus_36/reconciliation_ledger.json,02e912491b6b93c2002c7b10fdb1d81b575b06d10c9d3821df8299657c24a18e,0d8e2d444e864a3fd80167349a0b297068a74bbe48c244cd54f56df69ff53684,0784f55dff613395fab7da657caa6abf8399508e49af66c5f5a3aa5c362f195d
epoch_sweep_new_scores__v2_ema_sg__e06__g1__g_only_f_rollout_mean,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_g1,V2-EMA-SG-G1 Coupled Hybrid Neighbor Action Advantage,g1,6,76776,4c67445c146c4b5bbeab6616b23627292f8cae02030ad14edc50b83a2bc386e0,g_only_f_rollout_mean,Mean-Q over F rollout,18,50,0.36,36.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,,,VERIFIED,epoch_sweep_new_scores,prior_fail_closed_reconciliation_ledger,/Users/wangjie/.codex/.chatgpt-projects/g-p-6a705f86be8c81919015a3f08810936a/tmp/v1-action-encoder-b47bd53/reports/artifacts/actor_free_td_lewm_complete_cube_seed3072/sources/v2_ema_new_scores_96_plus_36/reconciliation_ledger.json,86004dccdae55ca0601a78506f21c27e83b1ad2bda46fc14183aefb68fbd278d,9f70c9798dbfb735ea6d58f38ea43e3073a01cc7c9f51a5436eef351c45bde3c,92c95dbea3f93db7dd4bbd3a63b27c5508f3966e671ef75a8ef66c8d4ed3dbf1
epoch_sweep_new_scores__v2_ema_sg__e06__g2__f_plus_g_first,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_g2,V2-EMA-SG-G2 Coupled Hybrid Prefix-Mean Advantage,g2,6,76776,2fdac2fe21ce594e3612bad10f6b82d1d3812ca95d49d20ad26154b0d32bbeea,f_plus_g_first,F+G First (alpha=0.25),19,50,0.38,38.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,,0.25,VERIFIED,epoch_sweep_new_scores,prior_fail_closed_reconciliation_ledger,/Users/wangjie/.codex/.chatgpt-projects/g-p-6a705f86be8c81919015a3f08810936a/tmp/v1-action-encoder-b47bd53/reports/artifacts/actor_free_td_lewm_complete_cube_seed3072/sources/v2_ema_new_scores_96_plus_36/reconciliation_ledger.json,21c1784b92857959e77e864534009b7ec3daa65d73198e55b9687e2e4854a2cf,b318fe7201603e6d20f3a04973a4e52aec27cedd8d6b62f5e90b0aeaa188c03c,6b1dd9df831c90627817e7b971f0588747c3a7d3d02b30a062784654db252582
epoch_sweep_new_scores__v2_ema_sg__e06__g2__g_only_f_rollout_mean,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_g2,V2-EMA-SG-G2 Coupled Hybrid Prefix-Mean Advantage,g2,6,76776,2fdac2fe21ce594e3612bad10f6b82d1d3812ca95d49d20ad26154b0d32bbeea,g_only_f_rollout_mean,Mean-Q over F rollout,21,50,0.42,42.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,,,VERIFIED,epoch_sweep_new_scores,prior_fail_closed_reconciliation_ledger,/Users/wangjie/.codex/.chatgpt-projects/g-p-6a705f86be8c81919015a3f08810936a/tmp/v1-action-encoder-b47bd53/reports/artifacts/actor_free_td_lewm_complete_cube_seed3072/sources/v2_ema_new_scores_96_plus_36/reconciliation_ledger.json,e4fa923335efa44fa9fb1357c7d3fd662600d875048ff1d051473e017b71b420,42d320bea1388c5bf31b03f7e5bec5ae5ab14d31772cb444eb46c28ed04cd22a,f5817688f6f78b89368549aefe50624c601e26d2991effd35875206b68047556
epoch_sweep_new_scores__v2_ema_sg__e06__g3__f_plus_g_first,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_g3,V2-EMA-SG-G3 Coupled Hybrid Prefix-Marginal Advantage,g3,6,76776,b8b4dfb537cd1f07aa46578f82bc5bd1433f5651f8b7792824fb7382a4f38971,f_plus_g_first,F+G First (alpha=0.25),20,50,0.4,40.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,,0.25,VERIFIED,epoch_sweep_new_scores,prior_fail_closed_reconciliation_ledger,/Users/wangjie/.codex/.chatgpt-projects/g-p-6a705f86be8c81919015a3f08810936a/tmp/v1-action-encoder-b47bd53/reports/artifacts/actor_free_td_lewm_complete_cube_seed3072/sources/v2_ema_new_scores_96_plus_36/reconciliation_ledger.json,6ac916230db6fbbba8e35209d60d44ad4660e34e616560874130e244b1507dbb,1fa3665edc9efd7f8b040fba97621592db1819c5fb1a860900396ef14932bcb8,b4be0bd55e11cf38f83e1e1cd8e364b367d307e165c2f084780b60eef6aa78f2
epoch_sweep_new_scores__v2_ema_sg__e06__g3__g_only_f_rollout_mean,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_g3,V2-EMA-SG-G3 Coupled Hybrid Prefix-Marginal Advantage,g3,6,76776,b8b4dfb537cd1f07aa46578f82bc5bd1433f5651f8b7792824fb7382a4f38971,g_only_f_rollout_mean,Mean-Q over F rollout,22,50,0.44,44.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,,,VERIFIED,epoch_sweep_new_scores,prior_fail_closed_reconciliation_ledger,/Users/wangjie/.codex/.chatgpt-projects/g-p-6a705f86be8c81919015a3f08810936a/tmp/v1-action-encoder-b47bd53/reports/artifacts/actor_free_td_lewm_complete_cube_seed3072/sources/v2_ema_new_scores_96_plus_36/reconciliation_ledger.json,6eef822fd1244bb861656db38b9462f6eb1d6e23fea4281e55e16d4e0041834a,ade1b3a013fefc6e0222fe7e580f5b74a3e2106ecc2e2b78584343c792599685,85bd0010575b8a02c886b66436b2e0fd731b76ab6e87558c717df0e12bc4630f
epoch_sweep_new_scores__v2_ema_sg__e07__c__f_plus_g_first,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_c,V2-EMA-SG-C Coupled Hybrid Goal-Projected TD,c,7,89572,a6c3941116ab820b43b60341b6b1daee09609148a92aa7ab6c5f0c87aaf3ed6b,f_plus_g_first,F+G First (alpha=0.25),19,50,0.38,38.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,,0.25,VERIFIED,epoch_sweep_new_scores,prior_fail_closed_reconciliation_ledger,/Users/wangjie/.codex/.chatgpt-projects/g-p-6a705f86be8c81919015a3f08810936a/tmp/v1-action-encoder-b47bd53/reports/artifacts/actor_free_td_lewm_complete_cube_seed3072/sources/v2_ema_new_scores_96_plus_36/reconciliation_ledger.json,d18da57647e36aec80277756e87a641d863fdaa113756535bca93f7229cecb0e,6acef6cc9695ddaed64caec65b5db9b7990473344276f1e37a1b75bf7c4d9756,cc135270bd7193856d729723f0f23567cab4ab2adda08f9ccc0535ec340b33f2
epoch_sweep_new_scores__v2_ema_sg__e07__c__g_only_f_rollout_mean,actor_free_td_lewm_v2_ema_sg,v2_ema_sg,actor_free_td_lewm_v2_ema_sg_c,V2-EMA-SG-C Coupled Hybrid Goal-Projected TD,c,7,89572,a6c3941116ab820b43b60341b6b1daee09609148a92aa7ab6c5f0c87aaf3ed6b,g_only_f_rollout_mean,Mean-Q over F rollout,18,50,0.36,36.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,18cd574d522515f20f4103509b1e660b2fc89ea6,5456f3d18116812d078d4ec2e85ba1f83d89c7c7,,,VERIFIED,epoch_sweep_new_scores,prior_fail_closed_reconciliation_ledger,/Users/wangjie/.codex/.chatgpt-projects/g-p-6a705f86be8c81919015a3f08810936a/tmp/v1-action-encoder-b47bd53/reports/artifacts/actor_free_td_lewm_complete_cube_seed3072/sources/v2_ema_new_scores_96_plus_36/reconciliation_ledger.json,72f19292725850281334845a98b301ad8d26bfd9b29acd431f348cbe4f354dd3,face1991af45d72fcd7da48863fd5dc89e7c2d76aab651e8106409d4f831d7fe,b4d08a4b22533112a8adf69cdf507da1933d9f175ae3b4b69de9fe36368adc8e
